,ID_DATA,END_DEVICE_NAME,DTYPE,VALUE,DATE_CREATED
5555,5584,PAI,Condutividade,199.5,2023-11-15 10:02:49
5556,5585,PAI,Temperatura,27.92,2023-11-15 10:02:57
5557,5586,PAI,PH,7.3,2023-11-15 10:03:10
5558,5587,PAI,TDS,99.79,2023-11-15 10:03:17
5559,5588,PAI,Turbidez,0.5,2023-11-15 10:03:24
5560,5589,PAI,Condutividade,199.59,2023-11-15 10:03:31
5561,5590,PAI,Temperatura,27.9,2023-11-15 10:03:38
5562,5591,PAI,PH,7.28,2023-11-15 10:03:51
5563,5592,PAI,TDS,99.79,2023-11-15 10:03:58
5564,5593,PAI,Turbidez,0.5,2023-11-15 10:04:05
5565,5594,PAI,Condutividade,199.59,2023-11-15 10:04:12
5566,5595,PAI,Temperatura,27.9,2023-11-15 10:04:19
5567,5596,PAI,PH,7.27,2023-11-15 10:04:32
5568,5597,PAI,TDS,99.71,2023-11-15 10:04:39
5569,5598,PAI,Turbidez,0.5,2023-11-15 10:04:47
5570,5599,PAI,Condutividade,199.41,2023-11-15 10:04:54
5571,5600,PAI,Temperatura,27.95,2023-11-15 10:05:01
5572,5601,PAI,PH,7.29,2023-11-15 10:05:13
5573,5602,PAI,TDS,99.84,2023-11-15 10:05:20
5574,5603,PAI,Turbidez,0.5,2023-11-15 10:05:27
5575,5604,PAI,Condutividade,199.67,2023-11-15 10:05:34
5576,5605,PAI,Temperatura,27.88,2023-11-15 10:05:41
5577,5606,PAI,PH,7.27,2023-11-15 10:05:54
5578,5607,PAI,TDS,99.66,2023-11-15 10:06:01
5579,5608,PAI,Turbidez,0.5,2023-11-15 10:06:10
5580,5609,PAI,Condutividade,199.33,2023-11-15 10:06:17
5581,5610,PAI,Temperatura,27.97,2023-11-15 10:06:24
5582,5611,PAI,PH,7.26,2023-11-15 10:06:35
5583,5612,PAI,TDS,99.71,2023-11-15 10:06:42
5584,5613,PAI,Turbidez,0.5,2023-11-15 10:06:49
5585,5614,PAI,Condutividade,199.41,2023-11-15 10:06:56
5586,5615,PAI,Temperatura,27.95,2023-11-15 10:07:04
5587,5616,PAI,PH,7.27,2023-11-15 10:07:17
5588,5617,PAI,TDS,99.79,2023-11-15 10:07:24
5589,5618,PAI,Turbidez,0.5,2023-11-15 10:07:31
5590,5619,PAI,Condutividade,199.59,2023-11-15 10:07:38
5591,5620,PAI,Temperatura,27.9,2023-11-15 10:07:46
5592,5621,PAI,PH,7.28,2023-11-15 10:07:58
5593,5622,PAI,TDS,99.29,2023-11-15 10:08:05
5594,5623,PAI,Turbidez,0.5,2023-11-15 10:08:12
5595,5624,PAI,Condutividade,198.57,2023-11-15 10:08:19
5596,5625,PAI,Temperatura,28.18,2023-11-15 10:08:26
5597,5626,PAI,PH,7.28,2023-11-15 10:08:39
5598,5627,PAI,TDS,99.84,2023-11-15 10:08:46
5599,5628,PAI,Turbidez,0.5,2023-11-15 10:08:53
5600,5629,PAI,Condutividade,199.67,2023-11-15 10:09:00
5601,5630,PAI,Temperatura,27.88,2023-11-15 10:09:07
5602,5631,PAI,PH,7.27,2023-11-15 10:09:20
5603,5632,PAI,TDS,99.84,2023-11-15 10:09:27
5604,5633,PAI,Turbidez,0.5,2023-11-15 10:09:34
5605,5634,PAI,Condutividade,199.67,2023-11-15 10:09:41
5606,5635,PAI,Temperatura,27.88,2023-11-15 10:09:48
5607,5636,PAI,PH,7.26,2023-11-15 10:10:01
5608,5637,PAI,TDS,99.51,2023-11-15 10:10:09
5609,5638,PAI,Turbidez,0.5,2023-11-15 10:10:16
5610,5639,PAI,Condutividade,199.01,2023-11-15 10:10:23
5611,5640,PAI,Temperatura,27.9,2023-11-15 10:10:30
5612,5641,PAI,PH,7.27,2023-11-15 10:10:42
5613,5642,PAI,TDS,99.75,2023-11-15 10:10:49
5614,5643,PAI,Turbidez,0.5,2023-11-15 10:10:56
5615,5644,PAI,Condutividade,199.5,2023-11-15 10:11:03
5616,5645,PAI,Temperatura,27.92,2023-11-15 10:11:10
5617,5646,PAI,PH,7.27,2023-11-15 10:11:23
5618,5647,PAI,TDS,99.84,2023-11-15 10:11:30
5619,5648,PAI,Turbidez,0.5,2023-11-15 10:11:37
5620,5649,PAI,Condutividade,199.67,2023-11-15 10:11:44
5621,5650,PAI,Temperatura,27.88,2023-11-15 10:11:59
5622,5651,PAI,PH,7.26,2023-11-15 10:12:15
5623,5652,PAI,TDS,99.75,2023-11-15 10:12:22
5624,5653,PAI,Turbidez,0.5,2023-11-15 10:12:29
5625,5654,PAI,Condutividade,199.5,2023-11-15 10:12:36
5626,5655,PAI,Temperatura,27.92,2023-11-15 10:12:43
5627,5656,PAI,PH,7.28,2023-11-15 10:12:56
5628,5657,PAI,TDS,99.71,2023-11-15 10:13:03
5629,5658,PAI,Turbidez,0.5,2023-11-15 10:13:10
5630,5659,PAI,Condutividade,199.41,2023-11-15 10:13:17
5631,5660,PAI,Temperatura,27.95,2023-11-15 10:13:24
5632,5661,PAI,PH,7.28,2023-11-15 10:13:37
5633,5662,PAI,TDS,99.26,2023-11-15 10:13:44
5634,5663,PAI,Turbidez,0.5,2023-11-15 10:13:51
5635,5664,PAI,Condutividade,198.53,2023-11-15 10:13:58
5636,5665,PAI,Temperatura,27.88,2023-11-15 10:14:05
5637,5666,PAI,PH,7.27,2023-11-15 10:14:18
5638,5667,PAI,TDS,99.22,2023-11-15 10:14:25
5639,5668,PAI,Turbidez,0.5,2023-11-15 10:14:32
5640,5669,PAI,Condutividade,198.44,2023-11-15 10:14:39
5641,5670,PAI,Temperatura,27.9,2023-11-15 10:14:47
5642,5671,PAI,PH,7.28,2023-11-15 10:14:59
5643,5672,PAI,TDS,99.79,2023-11-15 10:15:06
5644,5673,PAI,Turbidez,0.5,2023-11-15 10:15:13
5645,5674,PAI,Condutividade,199.59,2023-11-15 10:15:20
5646,5675,PAI,Temperatura,27.9,2023-11-15 10:15:27
5647,5676,PAI,PH,7.25,2023-11-15 10:15:40
5648,5677,PAI,TDS,99.26,2023-11-15 10:15:48
5649,5678,PAI,Turbidez,0.5,2023-11-15 10:15:55
5650,5679,PAI,Condutividade,198.53,2023-11-15 10:16:02
5651,5680,PAI,Temperatura,27.88,2023-11-15 10:16:09
5652,5681,PAI,PH,7.27,2023-11-15 10:16:22
5653,5682,PAI,TDS,99.64,2023-11-15 10:16:29
5654,5683,PAI,Turbidez,0.5,2023-11-15 10:16:36
5655,5684,PAI,Condutividade,199.27,2023-11-15 10:16:43
5656,5685,PAI,Temperatura,27.83,2023-11-15 10:16:49
5657,5686,PAI,PH,7.27,2023-11-15 10:17:03
5658,5687,PAI,TDS,99.59,2023-11-15 10:17:10
5659,5688,PAI,Turbidez,0.5,2023-11-15 10:17:17
5660,5689,PAI,Condutividade,199.19,2023-11-15 10:17:24
5661,5690,PAI,Temperatura,27.86,2023-11-15 10:17:31
5662,5691,PAI,PH,7.28,2023-11-15 10:17:44
5663,5692,PAI,TDS,99.31,2023-11-15 10:17:51
5664,5693,PAI,Turbidez,0.5,2023-11-15 10:17:58
5665,5694,PAI,Condutividade,198.62,2023-11-15 10:18:05
5666,5695,PAI,Temperatura,27.86,2023-11-15 10:18:12
5667,5696,PAI,PH,7.28,2023-11-15 10:18:25
5668,5697,PAI,TDS,99.0,2023-11-15 10:18:32
5669,5698,PAI,Turbidez,0.5,2023-11-15 10:18:39
5670,5699,PAI,Condutividade,198.01,2023-11-15 10:18:46
5671,5700,PAI,Temperatura,28.18,2023-11-15 10:18:53
5672,5701,PAI,PH,7.24,2023-11-15 10:19:06
5673,5702,PAI,TDS,99.3,2023-11-15 10:19:13
5674,5703,PAI,Turbidez,0.5,2023-11-15 10:19:20
5675,5704,PAI,Condutividade,198.59,2023-11-15 10:19:27
5676,5705,PAI,Temperatura,28.01,2023-11-15 10:19:34
5677,5706,PAI,PH,7.26,2023-11-15 10:19:48
5678,5707,PAI,TDS,99.26,2023-11-15 10:19:55
5679,5708,PAI,Turbidez,0.5,2023-11-15 10:20:02
5680,5709,PAI,Condutividade,198.53,2023-11-15 10:20:09
5681,5710,PAI,Temperatura,27.88,2023-11-15 10:20:16
5682,5711,PAI,PH,7.26,2023-11-15 10:20:28
5683,5712,PAI,TDS,99.55,2023-11-15 10:20:35
5684,5713,PAI,Turbidez,0.5,2023-11-15 10:20:42
5685,5714,PAI,Condutividade,199.1,2023-11-15 10:20:49
5686,5715,PAI,Temperatura,27.88,2023-11-15 10:20:57
5687,5716,PAI,PH,7.24,2023-11-15 10:21:10
5688,5717,PAI,TDS,99.29,2023-11-15 10:21:17
5689,5718,PAI,Turbidez,0.5,2023-11-15 10:21:24
5690,5719,PAI,Condutividade,198.58,2023-11-15 10:21:30
5691,5720,PAI,Temperatura,28.18,2023-11-15 10:21:38
5692,5721,PAI,PH,7.27,2023-11-15 10:21:51
5693,5722,PAI,TDS,99.44,2023-11-15 10:21:58
5694,5723,PAI,Turbidez,0.5,2023-11-15 10:22:05
5695,5724,PAI,Condutividade,198.88,2023-11-15 10:22:12
5696,5725,PAI,Temperatura,27.79,2023-11-15 10:22:19
5697,5726,PAI,PH,7.25,2023-11-15 10:22:32
5698,5727,PAI,TDS,99.51,2023-11-15 10:22:39
5699,5728,PAI,Turbidez,0.5,2023-11-15 10:22:47
5700,5729,PAI,Condutividade,199.01,2023-11-15 10:22:54
5701,5730,PAI,Temperatura,27.9,2023-11-15 10:23:00
5702,5731,PAI,PH,7.25,2023-11-15 10:23:13
5703,5732,PAI,TDS,99.46,2023-11-15 10:23:20
5704,5733,PAI,Turbidez,0.5,2023-11-15 10:23:27
5705,5734,PAI,Condutividade,198.93,2023-11-15 10:23:34
5706,5735,PAI,Temperatura,27.92,2023-11-15 10:23:41
5707,5736,PAI,PH,7.26,2023-11-15 10:23:54
5708,5737,PAI,TDS,99.25,2023-11-15 10:24:01
5709,5738,PAI,Turbidez,0.5,2023-11-15 10:24:09
5710,5739,PAI,Condutividade,198.51,2023-11-15 10:24:16
5711,5740,PAI,Temperatura,28.04,2023-11-15 10:24:23
5712,5741,PAI,PH,7.28,2023-11-15 10:24:35
5713,5742,PAI,TDS,99.75,2023-11-15 10:24:42
5714,5743,PAI,Turbidez,0.5,2023-11-15 10:24:49
5715,5744,PAI,Condutividade,199.5,2023-11-15 10:24:56
5716,5745,PAI,Temperatura,27.92,2023-11-15 10:25:03
5717,5746,PAI,PH,7.26,2023-11-15 10:25:16
5718,5747,PAI,TDS,99.35,2023-11-15 10:25:23
5719,5748,PAI,Turbidez,0.5,2023-11-15 10:25:30
5720,5749,PAI,Condutividade,198.7,2023-11-15 10:25:37
5721,5750,PAI,Temperatura,27.83,2023-11-15 10:25:44
5722,5751,PAI,PH,7.26,2023-11-15 10:25:57
5723,5752,PAI,TDS,99.59,2023-11-15 10:26:04
5724,5753,PAI,Turbidez,0.5,2023-11-15 10:26:11
5725,5754,PAI,Condutividade,199.19,2023-11-15 10:26:18
5726,5755,PAI,Temperatura,27.86,2023-11-15 10:26:25
5727,5756,PAI,PH,7.28,2023-11-15 10:26:39
5728,5757,PAI,TDS,99.59,2023-11-15 10:26:46
5729,5758,PAI,Turbidez,0.5,2023-11-15 10:26:53
5730,5759,PAI,Condutividade,199.18,2023-11-15 10:27:00
5731,5760,PAI,Temperatura,27.86,2023-11-15 10:27:07
5732,5761,PAI,PH,7.27,2023-11-15 10:27:20
5733,5762,PAI,TDS,99.88,2023-11-15 10:27:27
5734,5763,PAI,Turbidez,0.5,2023-11-15 10:27:34
5735,5764,PAI,Condutividade,199.76,2023-11-15 10:27:41
5736,5765,PAI,Temperatura,27.86,2023-11-15 10:27:49
5737,5766,PAI,PH,7.25,2023-11-15 10:28:01
5738,5767,PAI,TDS,99.64,2023-11-15 10:28:08
5739,5768,PAI,Turbidez,0.5,2023-11-15 10:28:15
5740,5769,PAI,Condutividade,199.27,2023-11-15 10:28:22
5741,5770,PAI,Temperatura,27.83,2023-11-15 10:28:29
5742,5771,PAI,PH,7.28,2023-11-15 10:28:42
5743,5772,PAI,TDS,99.22,2023-11-15 10:28:49
5744,5773,PAI,Turbidez,0.5,2023-11-15 10:28:56
5745,5774,PAI,Condutividade,198.44,2023-11-15 10:29:03
5746,5775,PAI,Temperatura,27.9,2023-11-15 10:29:10
5747,5776,PAI,PH,7.24,2023-11-15 10:29:23
5748,5777,PAI,TDS,99.64,2023-11-15 10:29:30
5749,5778,PAI,Turbidez,0.5,2023-11-15 10:29:37
5750,5779,PAI,Condutividade,199.27,2023-11-15 10:29:44
5751,5780,PAI,Temperatura,27.83,2023-11-15 10:29:51
5752,5781,PAI,PH,7.28,2023-11-15 10:30:04
5753,5782,PAI,TDS,99.58,2023-11-15 10:30:11
5754,5783,PAI,Turbidez,0.5,2023-11-15 10:30:18
5755,5784,PAI,Condutividade,199.16,2023-11-15 10:30:25
5756,5785,PAI,Temperatura,28.01,2023-11-15 10:30:32
5757,5786,PAI,PH,7.26,2023-11-15 10:30:46
5758,5787,PAI,TDS,99.18,2023-11-15 10:30:53
5759,5788,PAI,Turbidez,0.5,2023-11-15 10:31:00
5760,5789,PAI,Condutividade,198.36,2023-11-15 10:31:07
5761,5790,PAI,Temperatura,27.92,2023-11-15 10:31:14
5762,5791,PAI,PH,7.26,2023-11-15 10:31:26
5763,5792,PAI,TDS,99.18,2023-11-15 10:31:33
5764,5793,PAI,Turbidez,0.5,2023-11-15 10:31:42
5765,5794,PAI,Condutividade,198.36,2023-11-15 10:31:49
5766,5795,PAI,Temperatura,27.92,2023-11-15 10:31:56
5767,5796,PAI,PH,7.25,2023-11-15 10:32:08
5768,5797,PAI,TDS,99.11,2023-11-15 10:32:15
5769,5798,PAI,Turbidez,0.5,2023-11-15 10:32:23
5770,5799,PAI,Condutividade,198.21,2023-11-15 10:32:30
5771,5800,PAI,Temperatura,27.81,2023-11-15 10:32:37
5772,5801,PAI,PH,7.27,2023-11-15 10:32:49
5773,5802,PAI,TDS,98.93,2023-11-15 10:32:56
5774,5803,PAI,Turbidez,0.5,2023-11-15 10:33:03
5775,5804,PAI,Condutividade,197.87,2023-11-15 10:33:10
5776,5805,PAI,Temperatura,27.9,2023-11-15 10:33:17
5777,5806,PAI,PH,7.25,2023-11-15 10:33:30
5778,5807,PAI,TDS,99.14,2023-11-15 10:33:37
5779,5808,PAI,Turbidez,0.5,2023-11-15 10:33:44
5780,5809,PAI,Condutividade,198.27,2023-11-15 10:33:51
5781,5810,PAI,Temperatura,27.95,2023-11-15 10:33:58
5782,5811,PAI,PH,7.29,2023-11-15 10:34:11
5783,5812,PAI,TDS,99.26,2023-11-15 10:34:18
5784,5813,PAI,Turbidez,0.5,2023-11-15 10:34:25
5785,5814,PAI,Condutividade,198.53,2023-11-15 10:34:32
5786,5815,PAI,Temperatura,27.88,2023-11-15 10:34:39
5787,5816,PAI,PH,7.25,2023-11-15 10:34:52
5788,5817,PAI,TDS,99.84,2023-11-15 10:34:59
5789,5818,PAI,Turbidez,0.5,2023-11-15 10:35:06
5790,5819,PAI,Condutividade,199.67,2023-11-15 10:35:13
5791,5820,PAI,Temperatura,27.88,2023-11-15 10:35:20
5792,5821,PAI,PH,7.27,2023-11-15 10:35:33
5793,5822,PAI,TDS,99.35,2023-11-15 10:35:40
5794,5823,PAI,Turbidez,0.5,2023-11-15 10:35:48
5795,5824,PAI,Condutividade,198.7,2023-11-15 10:35:55
5796,5825,PAI,Temperatura,27.83,2023-11-15 10:36:02
5797,5826,PAI,PH,7.26,2023-11-15 10:36:14
5798,5827,PAI,TDS,99.79,2023-11-15 10:36:21
5799,5828,PAI,Turbidez,0.5,2023-11-15 10:36:28
5800,5829,PAI,Condutividade,199.59,2023-11-15 10:36:35
5801,5830,PAI,Temperatura,27.9,2023-11-15 10:36:42
5802,5831,PAI,PH,7.26,2023-11-15 10:36:55
5803,5832,PAI,TDS,99.79,2023-11-15 10:37:03
5804,5833,PAI,Turbidez,0.5,2023-11-15 10:37:10
5805,5834,PAI,Condutividade,199.59,2023-11-15 10:37:17
5806,5835,PAI,Temperatura,27.9,2023-11-15 10:37:24
5807,5836,PAI,PH,7.26,2023-11-15 10:37:37
5808,5837,PAI,TDS,99.26,2023-11-15 10:37:44
5809,5838,PAI,Turbidez,0.5,2023-11-15 10:37:51
5810,5839,PAI,Condutividade,198.53,2023-11-15 10:37:58
5811,5840,PAI,Temperatura,27.88,2023-11-15 10:38:06
5812,5841,PAI,PH,7.27,2023-11-15 10:38:18
5813,5842,PAI,TDS,99.66,2023-11-15 10:38:25
5814,5843,PAI,Turbidez,0.5,2023-11-15 10:38:32
5815,5844,PAI,Condutividade,199.31,2023-11-15 10:38:39
5816,5845,PAI,Temperatura,27.67,2023-11-15 10:38:47
5817,5846,PAI,PH,7.28,2023-11-15 10:38:59
5818,5847,PAI,TDS,99.64,2023-11-15 10:39:06
5819,5848,PAI,Turbidez,0.5,2023-11-15 10:39:13
5820,5849,PAI,Condutividade,199.27,2023-11-15 10:39:20
5821,5850,PAI,Temperatura,27.83,2023-11-15 10:39:27
5822,5851,PAI,PH,7.26,2023-11-15 10:39:40
5823,5852,PAI,TDS,99.55,2023-11-15 10:39:48
5824,5853,PAI,Turbidez,0.5,2023-11-15 10:39:55
5825,5854,PAI,Condutividade,199.1,2023-11-15 10:40:02
5826,5855,PAI,Temperatura,27.88,2023-11-15 10:40:09
5827,5856,PAI,PH,7.27,2023-11-15 10:40:21
5828,5857,PAI,TDS,99.46,2023-11-15 10:40:28
5829,5858,PAI,Turbidez,0.5,2023-11-15 10:40:35
5830,5859,PAI,Condutividade,198.93,2023-11-15 10:40:42
5831,5860,PAI,Temperatura,27.92,2023-11-15 10:40:49
5832,5861,PAI,PH,7.26,2023-11-15 10:41:02
5833,5862,PAI,TDS,99.22,2023-11-15 10:41:09
5834,5863,PAI,Turbidez,0.5,2023-11-15 10:41:16
5835,5864,PAI,Condutividade,198.44,2023-11-15 10:41:23
5836,5865,PAI,Temperatura,27.9,2023-11-15 10:41:30
5837,5866,PAI,PH,7.25,2023-11-15 10:41:43
5838,5867,PAI,TDS,99.75,2023-11-15 10:41:50
5839,5868,PAI,Turbidez,0.5,2023-11-15 10:41:57
5840,5869,PAI,Condutividade,199.5,2023-11-15 10:42:04
5841,5870,PAI,Temperatura,27.92,2023-11-15 10:42:11
5842,5871,PAI,PH,7.25,2023-11-15 10:42:25
5843,5872,PAI,TDS,99.55,2023-11-15 10:42:32
5844,5873,PAI,Turbidez,0.5,2023-11-15 10:42:39
5845,5874,PAI,Condutividade,199.1,2023-11-15 10:42:46
5846,5875,PAI,Temperatura,27.88,2023-11-15 10:42:53
5847,5876,PAI,PH,7.26,2023-11-15 10:43:06
5848,5877,PAI,TDS,99.26,2023-11-15 10:43:13
5849,5878,PAI,Turbidez,0.5,2023-11-15 10:43:20
5850,5879,PAI,Condutividade,198.53,2023-11-15 10:43:27
5851,5880,PAI,Temperatura,27.88,2023-11-15 10:43:34
5852,5881,PAI,PH,7.26,2023-11-15 10:43:47
5853,5882,PAI,TDS,99.92,2023-11-15 10:43:54
5854,5883,PAI,Turbidez,0.5,2023-11-15 10:44:01
5855,5884,PAI,Condutividade,199.85,2023-11-15 10:44:08
5856,5885,PAI,Temperatura,27.83,2023-11-15 10:44:15
5857,5886,PAI,PH,7.25,2023-11-15 10:44:28
5858,5887,PAI,TDS,99.79,2023-11-15 10:44:35
5859,5888,PAI,Turbidez,0.5,2023-11-15 10:44:42
5860,5889,PAI,Condutividade,199.59,2023-11-15 10:44:49
5861,5890,PAI,Temperatura,27.9,2023-11-15 10:44:56
5862,5891,PAI,PH,7.26,2023-11-15 10:45:09
5863,5892,PAI,TDS,99.38,2023-11-15 10:45:16
5864,5893,PAI,Turbidez,0.5,2023-11-15 10:45:23
5865,5894,PAI,Condutividade,198.76,2023-11-15 10:45:30
5866,5895,PAI,Temperatura,27.97,2023-11-15 10:45:37
5867,5896,PAI,PH,7.27,2023-11-15 10:45:50
5868,5897,PAI,TDS,99.84,2023-11-15 10:45:57
5869,5898,PAI,Turbidez,0.5,2023-11-15 10:46:04
5870,5899,PAI,Condutividade,199.67,2023-11-15 10:46:11
5871,5900,PAI,Temperatura,27.88,2023-11-15 10:46:18
5872,5901,PAI,PH,7.3,2023-11-15 10:46:31
5873,5902,PAI,TDS,99.66,2023-11-15 10:46:38
5874,5903,PAI,Turbidez,0.5,2023-11-15 10:46:47
5875,5904,PAI,Condutividade,199.33,2023-11-15 10:46:54
5876,5905,PAI,Temperatura,27.97,2023-11-15 10:47:01
5877,5906,PAI,PH,7.26,2023-11-15 10:47:12
5878,5907,PAI,TDS,99.79,2023-11-15 10:47:20
5879,5908,PAI,Turbidez,0.5,2023-11-15 10:47:27
5880,5909,PAI,Condutividade,199.59,2023-11-15 10:47:34
5881,5910,PAI,Temperatura,27.9,2023-11-15 10:47:41
5882,5911,PAI,PH,7.24,2023-11-15 10:47:53
5883,5912,PAI,TDS,99.84,2023-11-15 10:48:00
5884,5913,PAI,Turbidez,0.5,2023-11-15 10:48:07
5885,5914,PAI,Condutividade,199.67,2023-11-15 10:48:14
5886,5915,PAI,Temperatura,27.88,2023-11-15 10:48:22
5887,5916,PAI,PH,7.26,2023-11-15 10:48:34
5888,5917,PAI,TDS,99.66,2023-11-15 10:48:41
5889,5918,PAI,Turbidez,0.5,2023-11-15 10:48:49
5890,5919,PAI,Condutividade,199.33,2023-11-15 10:48:56
5891,5920,PAI,Temperatura,27.97,2023-11-15 10:49:03
5892,5921,PAI,PH,7.26,2023-11-15 10:49:16
5893,5922,PAI,TDS,99.79,2023-11-15 10:49:23
5894,5923,PAI,Turbidez,0.5,2023-11-15 10:49:30
5895,5924,PAI,Condutividade,199.59,2023-11-15 10:49:37
5896,5925,PAI,Temperatura,27.9,2023-11-15 10:49:44
5897,5926,PAI,PH,7.25,2023-11-15 10:49:57
5898,5927,PAI,TDS,99.75,2023-11-15 10:50:04
5899,5928,PAI,Turbidez,0.5,2023-11-15 10:50:11
5900,5929,PAI,Condutividade,199.5,2023-11-15 10:50:18
5901,5930,PAI,Temperatura,27.92,2023-11-15 10:50:25
5902,5931,PAI,PH,7.26,2023-11-15 10:50:38
5903,5932,PAI,TDS,99.38,2023-11-15 10:50:45
5904,5933,PAI,Turbidez,0.5,2023-11-15 10:50:52
5905,5934,PAI,Condutividade,198.76,2023-11-15 10:50:59
5906,5935,PAI,Temperatura,27.97,2023-11-15 10:51:06
5907,5936,PAI,PH,7.28,2023-11-15 10:51:19
5908,5937,PAI,TDS,99.84,2023-11-15 10:51:26
5909,5938,PAI,Turbidez,0.5,2023-11-15 10:51:33
5910,5939,PAI,Condutividade,199.67,2023-11-15 10:51:40
5911,5940,PAI,Temperatura,27.88,2023-11-15 10:51:48
5912,5941,PAI,PH,7.26,2023-11-15 10:52:00
5913,5942,PAI,TDS,99.54,2023-11-15 10:52:08
5914,5943,PAI,Turbidez,0.5,2023-11-15 10:52:15
5915,5944,PAI,Condutividade,199.07,2023-11-15 10:52:22
5916,5945,PAI,Temperatura,28.04,2023-11-15 10:52:29
5917,5946,PAI,PH,7.27,2023-11-15 10:52:41
5918,5947,PAI,TDS,99.62,2023-11-15 10:52:48
5919,5948,PAI,Turbidez,0.5,2023-11-15 10:52:55
5920,5949,PAI,Condutividade,199.24,2023-11-15 10:53:03
5921,5950,PAI,Temperatura,27.99,2023-11-15 10:53:10
5922,5951,PAI,PH,7.28,2023-11-15 10:53:22
5923,5952,PAI,TDS,99.59,2023-11-15 10:53:29
5924,5953,PAI,Turbidez,0.5,2023-11-15 10:53:36
5925,5954,PAI,Condutividade,199.19,2023-11-15 10:53:43
5926,5955,PAI,Temperatura,27.86,2023-11-15 10:53:50
5927,5956,PAI,PH,7.26,2023-11-15 10:54:03
5928,5957,PAI,TDS,99.13,2023-11-15 10:54:10
5929,5958,PAI,Turbidez,0.5,2023-11-15 10:54:18
5930,5959,PAI,Condutividade,198.26,2023-11-15 10:54:24
5931,5960,PAI,Temperatura,28.11,2023-11-15 10:54:32
5932,5961,PAI,PH,7.26,2023-11-15 10:54:45
5933,5962,PAI,TDS,99.71,2023-11-15 10:54:52
5934,5963,PAI,Turbidez,0.5,2023-11-15 10:54:59
5935,5964,PAI,Condutividade,199.42,2023-11-15 10:55:05
5936,5965,PAI,Temperatura,27.95,2023-11-15 10:55:12
5937,5966,PAI,PH,7.27,2023-11-15 10:55:26
5938,5967,PAI,TDS,99.59,2023-11-15 10:55:33
5939,5968,PAI,Turbidez,0.5,2023-11-15 10:55:40
5940,5969,PAI,Condutividade,199.18,2023-11-15 10:55:47
5941,5970,PAI,Temperatura,27.86,2023-11-15 10:55:55
5942,5971,PAI,PH,7.27,2023-11-15 10:56:07
5943,5972,PAI,TDS,99.71,2023-11-15 10:56:14
5944,5973,PAI,Turbidez,0.5,2023-11-15 10:56:21
5945,5974,PAI,Condutividade,199.41,2023-11-15 10:56:28
5946,5975,PAI,Temperatura,27.95,2023-11-15 10:56:35
5947,5976,PAI,PH,7.27,2023-11-15 10:56:49
5948,5977,PAI,TDS,99.75,2023-11-15 10:56:56
5949,5978,PAI,Turbidez,0.5,2023-11-15 10:57:03
5950,5979,PAI,Condutividade,199.5,2023-11-15 10:57:10
5951,5980,PAI,Temperatura,27.92,2023-11-15 10:57:17
5952,5981,PAI,PH,7.28,2023-11-15 10:57:29
5953,5982,PAI,TDS,99.79,2023-11-15 10:57:36
5954,5983,PAI,Turbidez,0.5,2023-11-15 10:57:43
5955,5984,PAI,Condutividade,199.59,2023-11-15 10:57:50
5956,5985,PAI,Temperatura,27.9,2023-11-15 10:57:57
5957,5986,PAI,PH,7.27,2023-11-15 10:58:10
5958,5987,PAI,TDS,99.66,2023-11-15 10:58:17
5959,5988,PAI,Turbidez,0.5,2023-11-15 10:58:24
5960,5989,PAI,Condutividade,199.32,2023-11-15 10:58:31
5961,5990,PAI,Temperatura,27.97,2023-11-15 10:58:38
5962,5991,PAI,PH,7.27,2023-11-15 10:58:51
5963,5992,PAI,TDS,99.51,2023-11-15 10:58:58
5964,5993,PAI,Turbidez,0.5,2023-11-15 10:59:05
5965,5994,PAI,Condutividade,199.01,2023-11-15 10:59:12
5966,5995,PAI,Temperatura,27.9,2023-11-15 10:59:19
5967,5996,PAI,PH,7.28,2023-11-15 10:59:32
5968,5997,PAI,TDS,99.75,2023-11-15 10:59:39
5969,5998,PAI,Turbidez,0.5,2023-11-15 10:59:47
5970,5999,PAI,Condutividade,199.5,2023-11-15 10:59:54
5971,6000,PAI,Temperatura,27.92,2023-11-15 11:00:01
5972,6001,PAI,PH,7.28,2023-11-15 11:00:13
5973,6002,PAI,TDS,99.49,2023-11-15 11:00:20
5974,6003,PAI,Turbidez,0.5,2023-11-15 11:00:27
5975,6004,PAI,Condutividade,198.99,2023-11-15 11:00:34
5976,6005,PAI,Temperatura,28.06,2023-11-15 11:00:41
5977,6006,PAI,PH,7.25,2023-11-15 11:00:55
5978,6007,PAI,TDS,99.38,2023-11-15 11:01:02
5979,6008,PAI,Turbidez,0.5,2023-11-15 11:01:09
5980,6009,PAI,Condutividade,198.76,2023-11-15 11:01:16
5981,6010,PAI,Temperatura,27.97,2023-11-15 11:01:23
5982,6011,PAI,PH,7.27,2023-11-15 11:01:36
5983,6012,PAI,TDS,99.71,2023-11-15 11:01:43
5984,6013,PAI,Turbidez,0.5,2023-11-15 11:01:50
5985,6014,PAI,Condutividade,199.41,2023-11-15 11:01:57
5986,6015,PAI,Temperatura,27.95,2023-11-15 11:02:04
5987,6016,PAI,PH,7.29,2023-11-15 11:02:17
5988,6017,PAI,TDS,99.38,2023-11-15 11:02:24
5989,6018,PAI,Turbidez,0.5,2023-11-15 11:02:31
5990,6019,PAI,Condutividade,198.75,2023-11-15 11:02:38
